customer_id,age,tenure_months,orders,orders_last_90d,average_order_value,order_value_std,days_since_last_order,support_tickets,support_tickets_last_180d,returns,discount_order_share,newsletter_opens_last_90d,subscription_type,country,acquisition_channel,primary_device,snapshot_date,orders_in_outcome_window,churned,subscription_cancelled_at_export
CUST-006718,57.0,24.7,89,7,47.83,21.6,5.0,5.0,2,6,0.459,2,free,Spain,referral,desktop,2026-01-01,17,0,0
CUST-002272,42.0,12.1,1,0,149.08,0.0,329.0,0.0,0,0,0.123,0,basic,United Kingdom,social,tablet,2026-01-01,0,1,1
CUST-005698,36.0,27.8,18,2,45.83,7.62,5.0,1.0,0,2,0.174,1,basic,France,paid_search,tablet,2026-01-01,1,0,0
CUST-010456,54.0,1.1,2,1,33.81,17.4,18.0,0.0,0,0,0.191,2,free,Spain,organic,desktop,2026-01-01,1,0,0
CUST-002146,29.0,16.5,33,9,44.72,19.18,9.0,4.0,2,8,0.488,6,basic,France,organic,mobile,2026-01-01,4,0,0
CUST-006384,18.0,1.9,1,0,74.93,0.0,15.0,1.0,1,0,0.058,2,free,United Kingdom,paid_search,mobile,2026-01-01,2,0,0
CUST-007614,,24.3,47,8,64.04,25.69,17.0,0.0,0,3,0.0,2,basic,Spain,organic,desktop,2026-01-01,5,0,0
CUST-003711,18.0,13.6,80,15,54.48,10.55,2.0,0.0,0,10,0.154,1,basic,Netherlands,organic,tablet,2026-01-01,14,0,0
CUST-011057,18.0,5.6,18,9,55.43,19.86,33.0,2.0,2,0,0.137,2,premium,Netherlands,affiliate,mobile,2026-01-01,9,0,0
CUST-005925,,32.9,11,0,47.98,8.07,510.0,27.0,6,3,0.188,1,FREE,United Kingdom ,organic,mobile,2026-01-01,0,1,1
CUST-008365,46.0,31.8,34,1,68.68,14.73,4.0,4.0,1,3,0.282,3,basic,United Kingdom,organic,mobile,2026-01-01,5,0,0
CUST-005164,22.0,30.2,13,0,62.68,15.24,818.0,4.0,1,0,0.0,5,basic,Poland,organic,mobile,2026-01-01,0,1,1
CUST-002021,66.0,11.6,18,3,54.21,27.49,5.0,0.0,0,1,0.348,4,premium,United Kingdom,affiliate,mobile,2026-01-01,4,0,0
CUST-011800,46.0,3.1,6,4,64.25,18.7,16.0,0.0,0,0,0.053,5,basic,Netherlands,paid_search,desktop,2026-01-01,18,0,0
CUST-000312,,24.5,19,2,59.25,22.91,1.0,0.0,0,0,0.141,4,free,Netherlands,social,mobile,2026-01-01,2,0,0
CUST-004124,63.0,10.3,2,1,54.64,19.43,36.0,5.0,4,0,0.367,7,free,United Kingdom,organic,tablet,2026-01-01,0,1,0
CUST-008399,58.0,32.3,24,1,38.28,17.12,33.0,1.0,0,0,0.089,1,basic,United Kingdom ,affiliate,desktop,2026-01-01,2,0,0
CUST-004852,22.0,26.3,16,0,68.85,22.39,475.0,2.0,0,6,0.734,2,free,DE,paid_search,desktop,2026-01-01,0,1,1
CUST-005772,39.0,8.7,6,1,33.99,9.71,97.0,0.0,0,0,0.182,2,free,germany,social,mobile,2026-01-01,1,0,0
CUST-000474,,17.3,2,0,46.7,14.64,1.0,2.0,1,0,0.108,3,free,France,organic,desktop,2026-01-01,0,1,1
CUST-009614,22.0,15.3,30,6,44.57,13.62,41.0,2.0,1,5,0.437,4,free,United Kingdom,organic,mobile,2026-01-01,6,0,0
CUST-011954,48.0,27.4,42,6,45.93,18.21,21.0,11.0,3,2,0.31,4,basic,germany,paid_search,mobile,2026-01-01,1,0,0
CUST-001796,43.0,8.0,8,1,49.41,9.23,27.0,0.0,0,2,0.821,1,free,Spain,affiliate,mobile,2026-01-01,2,0,0
CUST-000851,47.0,35.2,6,0,33.04,17.33,306.0,6.0,2,2,0.201,2,free,Poland,social,mobile,2026-01-01,1,0,0
CUST-007394,60.0,11.4,10,1,54.31,18.31,62.0,0.0,0,1,0.635,0,free,GB,social,desktop,2026-01-01,2,0,0
CUST-005236,41.0,31.1,8,0,30.68,9.75,126.0,1.0,0,0,0.097,3,free,France,organic,mobile,2026-01-01,0,1,1
CUST-008824,37.0,2.8,1,1,26.2,0.0,45.0,0.0,0,0,0.182,13,basic,Ireland,paid_search,mobile,2026-01-01,1,0,0
CUST-002994,41.0,30.9,32,4,83.78,31.47,39.0,13.0,4,0,0.235,3,basic,germany,affiliate,mobile,2026-01-01,4,0,0
CUST-002689,49.0,23.3,137,13,27.65,5.55,9.0,1.0,0,3,0.482,3,basic,United Kingdom,social,mobile,2026-01-01,18,0,0
CUST-008496,18.0,1.7,1,0,67.04,0.0,21.0,1.0,1,0,0.24,1,basic,France,paid_search,desktop,2026-01-01,2,0,0
CUST-000103,38.0,29.1,19,1,94.13,32.5,31.0,1.0,0,2,0.251,0,free,Netherlands,social,desktop,2026-01-01,4,0,0
CUST-009259,37.0,7.2,6,5,42.24,14.19,26.0,1.0,1,0,0.166,1,basic,United Kingdom,social,desktop,2026-01-01,4,0,0
CUST-005720,40.0,17.0,8,1,130.22,50.72,116.0,0.0,0,1,0.036,5,free,Poland,organic,desktop,2026-01-01,1,0,0
CUST-009550,,1.2,1,1,64.43,0.0,6.0,0.0,0,1,0.229,10,basic,Spain,paid_search,tablet,2026-01-01,6,0,0
CUST-004008,34.0,23.8,23,0,65.05,11.02,234.0,1.0,0,1,0.551,6,premium,Poland,paid_search,mobile,2026-01-01,0,1,1
CUST-008450,18.0,8.6,23,8,98.43,38.56,5.0,2.0,2,0,0.464,1,premium,Spain,affiliate,desktop,2026-01-01,12,0,0
CUST-005225,38.0,19.4,0,0,,,-1.0,2.0,1,0,,3,free,GB,organic,mobile,2026-01-01,0,1,1
CUST-007372,27.0,4.3,3,2,72.68,24.68,62.0,1.0,1,0,0.266,5,free,DE,social,mobile,2026-01-01,0,1,0
CUST-006416,47.0,3.2,11,9,64.67,27.64,4.0,,0,2,0.294,8,free,Poland,social,desktop,2026-01-01,4,0,0
CUST-004054,18.0,29.3,4,0,70.03,29.33,317.0,1.0,0,0,0.43,1,free,Germany,affiliate,desktop,2026-01-01,0,1,1
CUST-000773,45.0,1.1,2,1,35.84,7.82,2.0,0.0,0,0,0.349,2,free,germany,organic,mobile,2026-01-01,1,0,0
CUST-001356,36.0,18.4,23,3,29.91,9.42,1.0,2.0,0,3,0.327,3,free,DE,paid_search,mobile,2026-01-01,1,0,0
CUST-007470,27.0,6.8,3,0,80.27,24.31,101.0,0.0,0,0,0.085,5,basic,GB,organic,tablet,2026-01-01,0,1,1
CUST-009056,46.0,24.8,41,6,32.85,7.78,35.0,3.0,0,12,0.126,8,free,Ireland,social,desktop,2026-01-01,4,0,0
CUST-008850,53.0,21.7,25,2,41.64,7.55,12.0,0.0,0,1,0.255,12,free,United Kingdom,social,mobile,2026-01-01,1,0,0
CUST-000380,20.0,10.2,16,6,41.08,14.77,17.0,3.0,2,3,0.192,1,premium,Germany,affiliate,mobile,2026-01-01,4,0,0
CUST-006250,,7.6,8,1,29.96,8.28,2.0,1.0,1,1,0.503,13,free,Germany,affiliate,mobile,2026-01-01,2,0,0
CUST-001415,45.0,21.5,23,2,83.36,19.52,8.0,2.0,2,0,0.047,1,free,France,paid_search,mobile,2026-01-01,3,0,0
CUST-001670,61.0,26.3,74,5,49.09,6.39,8.0,2.0,0,8,0.221,0,free,Germany,affiliate,desktop,2026-01-01,15,0,0
CUST-000737,38.0,26.5,16,2,44.09,8.02,57.0,0.0,0,1,0.53,6,free,United Kingdom,paid_search,mobile,2026-01-01,1,0,0
CUST-011071,,14.1,19,7,70.25,18.82,2.0,,0,5,0.278,8,premium,Poland,paid_search,desktop,2026-01-01,4,0,0
CUST-006844,55.0,12.9,23,4,28.44,11.51,1.0,1.0,0,0,0.674,2,basic,United Kingdom,paid_search,desktop,2026-01-01,6,0,0
CUST-003003,27.0,33.5,77,8,75.47,25.74,8.0,2.0,1,6,0.604,2,basic,Germany,social,mobile,2026-01-01,0,1,0
CUST-008317,43.0,24.7,6,0,58.33,15.0,57.0,1.0,0,1,0.333,4,basic,France,organic,desktop,2026-01-01,0,1,1
CUST-004300,36.0,4.2,0,0,,,-1.0,,0,0,,2,free,Poland,organic,mobile,2026-01-01,0,1,1
CUST-004685,38.0,19.1,6,3,42.42,5.81,134.0,0.0,0,0,0.086,6,free,Spain,affiliate,mobile,2026-01-01,2,0,0
CUST-008527,28.0,18.8,37,3,62.21,19.9,2.0,1.0,0,4,0.208,2,free,Poland,organic,desktop,2026-01-01,3,0,0
CUST-006160,24.0,10.3,27,7,72.85,23.1,15.0,0.0,0,3,0.478,3,basic,Poland,organic,mobile,2026-01-01,5,0,0
CUST-006119,38.0,18.6,3,1,55.27,21.96,268.0,2.0,2,0,0.497,4,free,United Kingdom,paid_search,mobile,2026-01-01,0,1,1
CUST-007927,,35.6,36,0,52.0,16.97,531.0,2.0,1,4,0.429,3,basic,DE,paid_search,mobile,2026-01-01,0,1,1
CUST-004116,39.0,17.6,2,1,74.58,18.42,46.0,3.0,2,0,0.298,0,free,Germany,organic,desktop,2026-01-01,1,0,0
CUST-009644,31.0,10.6,74,10,179.36,58.54,1.0,0.0,0,6,0.256,11,premium,United Kingdom,affiliate,desktop,2026-01-01,14,0,0
CUST-000136,33.0,11.6,7,0,36.81,13.69,184.0,0.0,0,0,0.158,9,free,United Kingdom ,paid_search,mobile,2026-01-01,1,0,0
CUST-007947,46.0,26.1,3,0,63.39,20.44,749.0,14.0,5,1,0.425,4,free,Netherlands,organic,desktop,2026-01-01,0,1,0
CUST-000386,51.0,5.3,3,3,39.05,14.25,35.0,,0,0,0.28,8,free,Ireland,referral,mobile,2026-01-01,0,1,1
CUST-001635,29.0,15.5,91,17,50.89,19.07,17.0,0.0,0,4,0.309,2,basic,United Kingdom,paid_search,mobile,2026-01-01,19,0,0
CUST-005715,44.0,34.5,3,0,90.8,21.75,736.0,0.0,0,0,0.12,8,free,Netherlands,organic,mobile,2026-01-01,0,1,1
CUST-011430,,4.6,4,1,34.62,9.68,78.0,0.0,0,0,0.217,0,free,United Kingdom,affiliate,desktop,2026-01-01,3,0,0
CUST-000397,,2.5,0,0,,,-1.0,0.0,0,0,,3,free,Netherlands,organic,mobile,2026-01-01,0,1,1
CUST-003913,,7.7,6,3,63.63,18.18,9.0,4.0,4,0,0.254,1,free,Ireland,social,desktop,2026-01-01,4,0,0
CUST-011831,38.0,20.5,5,1,73.91,19.75,153.0,7.0,1,0,0.264,3,free,Spain,organic,tablet,2026-01-01,0,1,1
CUST-009428,58.0,32.5,21,0,86.37,43.84,40.0,0.0,0,4,0.467,6,free,Spain,paid_search,desktop,2026-01-01,1,0,0
CUST-008125,,27.3,8,0,48.98,22.92,522.0,3.0,1,0,0.007,0,basic,France,paid_search,mobile,2026-01-01,0,1,1
CUST-005720,40.0,17.0,8,1,130.22,50.72,116.0,0.0,0,1,0.036,5,free,Poland,organic,desktop,2026-01-01,1,0,0
CUST-010635,35.0,3.7,3,2,70.06,27.29,24.0,0.0,0,1,0.246,5,basic,France,referral,mobile,2026-01-01,2,0,0
CUST-011237,26.0,34.9,11,3,31.71,10.42,194.0,2.0,0,0,0.351,2,free,Spain,organic,mobile,2026-01-01,1,0,0
CUST-005228,33.0,28.0,7,0,38.31,9.28,537.0,1.0,0,0,0.178,0,free,Spain,paid_search,mobile,2026-01-01,0,1,1
CUST-011270,37.0,4.9,31,10,40.37,19.24,20.0,,0,1,0.136,3,premium,Spain,social,desktop,2026-01-01,17,0,0
CUST-003220,57.0,16.1,7,1,36.85,11.98,43.0,2.0,1,0,0.186,9,free,United Kingdom,affiliate,mobile,2026-01-01,2,0,0
CUST-000614,37.0,14.5,101,31,106.44,33.32,1.0,0.0,0,9,0.871,2,premium,United Kingdom,paid_search,mobile,2026-01-01,19,0,0
CUST-008418,60.0,16.7,5,0,41.3,12.11,4.0,0.0,0,1,0.163,1,free,Spain,social,mobile,2026-01-01,0,1,0
CUST-001054,,34.5,11,0,83.87,4.68,408.0,0.0,0,3,0.358,4,basic,Germany,organic,mobile,2026-01-01,0,1,1
CUST-000305,33.0,20.0,28,2,61.67,19.61,14.0,3.0,0,2,0.474,6,basic,Spain,paid_search,mobile,2026-01-01,3,0,0
CUST-010240,32.0,18.7,25,4,59.01,17.24,6.0,2.0,0,3,0.146,4,basic,Poland,paid_search,tablet,2026-01-01,2,0,0
CUST-000812,56.0,31.7,30,2,90.91,15.53,17.0,0.0,0,6,0.255,1,basic,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-009704,48.0,26.5,46,6,57.46,21.24,53.0,4.0,1,3,0.496,7,FREE,Netherlands,social,mobile,2026-01-01,3,0,0
CUST-001400,33.0,11.4,4,2,28.85,9.38,103.0,1.0,1,0,0.493,11,FREE,Netherlands,paid_search,tablet,2026-01-01,2,0,0
CUST-009886,46.0,21.8,13,7,51.85,16.73,91.0,1.0,0,0,0.11,2,basic,France,social,mobile,2026-01-01,5,0,0
CUST-008335,48.0,35.6,83,9,30.5,5.45,12.0,27.0,7,14,0.286,2,basic,United Kingdom,referral,mobile,2026-01-01,7,0,0
CUST-000150,62.0,3.0,8,8,87.16,36.49,27.0,0.0,0,0,0.321,2,premium,Spain,paid_search,mobile,2026-01-01,8,0,0
CUST-005405,33.0,1.8,0,0,,,-1.0,0.0,0,0,,3,free,France,referral,mobile,2026-01-01,0,1,1
CUST-002020,53.0,17.1,29,7,50.61,15.83,2.0,2.0,0,1,0.22,0,basic,France,referral,desktop,2026-01-01,5,0,0
CUST-006658,,18.7,11,2,69.46,24.6,38.0,3.0,2,0,0.3,4,basic,Spain,social,desktop,2026-01-01,4,0,0
CUST-009162,51.0,24.7,8,1,56.83,16.14,155.0,4.0,1,0,0.144,2,free,United Kingdom,affiliate,mobile,2026-01-01,1,0,0
CUST-000361,56.0,30.6,13,1,43.72,23.53,87.0,1.0,0,2,0.326,9,basic,Germany,organic,mobile,2026-01-01,2,0,0
CUST-006381,24.0,11.1,4,1,37.79,3.2,57.0,3.0,1,0,0.454,3,free,Netherlands,paid_search,mobile,2026-01-01,2,0,0
CUST-007938,46.0,16.1,21,6,27.44,8.99,1.0,0.0,0,1,0.373,4,basic,uk,organic,mobile,2026-01-01,5,0,0
CUST-002145,40.0,13.7,5,0,36.73,10.08,288.0,0.0,0,1,0.294,3,free,France,social,mobile,2026-01-01,0,1,1
CUST-002944,60.0,7.6,8,2,47.83,19.25,43.0,1.0,0,1,0.131,9,basic,Netherlands,paid_search,mobile,2026-01-01,5,0,0
CUST-003080,40.0,16.7,5,0,63.09,18.88,381.0,2.0,1,0,0.02,1,free,uk,organic,mobile,2026-01-01,0,1,1
CUST-000430,39.0,26.0,6,0,55.51,8.07,602.0,2.0,0,2,0.274,6,free,UK,paid_search,mobile,2026-01-01,0,1,1
CUST-009960,42.0,33.0,41,2,36.22,11.76,23.0,1.0,1,3,0.483,3,FREE,UK,paid_search,mobile,2026-01-01,1,0,0
CUST-003379,39.0,31.0,47,1,30.52,4.28,7.0,0.0,0,6,0.401,7,free,United Kingdom,organic,desktop,2026-01-01,1,0,0
CUST-005655,42.0,9.6,15,4,46.82,18.71,9.0,0.0,0,0,0.407,0,basic,GB,social,mobile,2026-01-01,3,0,0
CUST-000430,39.0,26.0,6,0,55.51,8.07,602.0,2.0,0,2,0.274,6,free,UK,paid_search,mobile,2026-01-01,0,1,0
CUST-006278,40.0,28.2,51,8,36.87,12.88,10.0,0.0,0,6,0.107,4,basic,Spain,paid_search,desktop,2026-01-01,2,0,0
CUST-004095,36.0,34.6,39,3,42.82,12.74,29.0,1.0,0,0,0.153,3,basic,Ireland,social,desktop,2026-01-01,3,0,0
CUST-006898,46.0,12.5,30,10,102.39,18.42,6.0,1.0,0,3,0.228,1,premium,France,social,mobile,2026-01-01,11,0,0
CUST-002752,21.0,3.8,6,6,78.28,6.62,15.0,0.0,0,0,0.221,2,premium,Germany,affiliate,desktop,2026-01-01,6,0,0
CUST-006680,38.0,19.2,20,0,47.9,16.34,279.0,5.0,1,8,0.268,1,premium,France,paid_search,desktop,2026-01-01,0,1,1
CUST-000534,35.0,10.9,40,11,49.49,14.55,12.0,0.0,0,1,0.617,6,premium,United Kingdom,social,mobile,2026-01-01,15,0,0
CUST-004005,51.0,29.0,21,3,41.22,11.44,8.0,3.0,2,3,0.098,7,basic,United Kingdom,paid_search,desktop,2026-01-01,2,0,0
CUST-009116,45.0,26.3,33,5,36.04,9.3,14.0,5.0,1,1,0.155,4,free,France,affiliate,mobile,2026-01-01,5,0,0
CUST-005273,40.0,9.4,11,4,25.26,7.94,34.0,0.0,0,1,0.164,3,basic,Poland,paid_search,mobile,2026-01-01,3,0,0
CUST-011812,,31.8,27,4,62.19,7.51,121.0,3.0,0,4,0.232,5,free,Ireland,referral,desktop,2026-01-01,2,0,0
CUST-006677,42.0,29.2,77,0,54.91,28.27,162.0,8.0,1,23,0.157,5,free,United Kingdom,organic,tablet,2026-01-01,0,1,0
CUST-003112,23.0,27.7,44,3,37.92,3.47,9.0,0.0,0,1,0.0,1,basic,DE,affiliate,mobile,2026-01-01,7,0,0
CUST-002961,20.0,33.2,73,8,43.99,13.54,5.0,0.0,0,14,0.412,8,free,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-004485,30.0,17.4,12,3,50.01,23.63,64.0,0.0,0,2,0.205,9,basic,United Kingdom,organic,mobile,2026-01-01,3,0,0
CUST-006228,39.0,23.9,11,2,78.84,33.75,148.0,0.0,0,1,0.505,5,free,Germany,social,desktop,2026-01-01,0,1,1
CUST-003669,41.0,15.9,12,2,23.53,6.0,36.0,,0,1,0.257,7,free,Ireland,social,mobile,2026-01-01,1,0,0
CUST-001003,44.0,20.5,30,3,108.45,34.08,12.0,1.0,0,7,0.169,2,premium,France,affiliate,tablet,2026-01-01,3,0,0
CUST-000071,46.0,28.8,50,2,33.66,9.87,16.0,1.0,1,1,0.328,2,basic,Ireland,organic,mobile,2026-01-01,4,0,0
CUST-007337,53.0,34.9,17,0,59.39,11.59,17.0,1.0,0,3,0.217,5,free,United Kingdom,paid_search,desktop,2026-01-01,0,1,1
CUST-003188,51.0,15.1,18,0,64.53,14.17,158.0,2.0,2,6,0.254,1,premium,France,referral,mobile,2026-01-01,0,1,1
CUST-011853,43.0,18.5,8,4,35.2,12.87,17.0,0.0,0,0,0.505,4,free,United Kingdom,paid_search,tablet,2026-01-01,1,0,0
CUST-004065,38.0,27.4,100,8,4627.0,18.46,3.0,1.0,1,12,0.092,2,basic,France,organic,desktop,2026-01-01,11,0,0
CUST-011114,38.0,11.6,20,3,29.2,14.01,22.0,2.0,1,0,0.26,4,free,Netherlands,paid_search,mobile,2026-01-01,5,0,0
CUST-009503,32.0,9.7,2,0,23.58,10.43,240.0,1.0,1,0,0.21,7,free,Germany,social,mobile,2026-01-01,0,1,0
CUST-004747,29.0,27.8,2,0,46.6,17.45,614.0,18.0,6,0,0.161,7,free,Germany,paid_search,mobile,2026-01-01,0,1,1
CUST-007654,35.0,10.4,11,2,47.94,22.89,18.0,0.0,0,2,0.073,7,free,Germany,affiliate,tablet,2026-01-01,2,0,0
CUST-004368,27.0,5.9,3,0,39.86,9.08,93.0,0.0,0,1,0.487,6,free,Germany,organic,mobile,2026-01-01,2,0,0
CUST-002532,,29.2,12,6,62.93,24.79,13.0,5.0,2,3,0.413,3,free,United Kingdom ,organic,desktop,2026-01-01,0,1,1
CUST-003548,,31.8,29,0,36.48,4.65,112.0,0.0,0,3,0.033,0,basic,Spain,paid_search,tablet,2026-01-01,0,1,1
CUST-002035,24.0,35.5,7,0,50.11,18.1,971.0,2.0,0,2,0.718,1,basic,United Kingdom,social,mobile,2026-01-01,0,1,1
CUST-000674,52.0,4.3,8,2,49.19,14.83,5.0,3.0,3,0,0.165,6,basic,Germany,organic,mobile,2026-01-01,1,0,0
CUST-004345,20.0,14.1,14,1,83.75,29.88,0.0,1.0,0,2,0.216,8,free,Germany,organic,desktop,2026-01-01,3,0,0
CUST-003367,,22.7,41,9,49.32,11.44,19.0,3.0,1,11,0.008,0,free,Spain,social,mobile,2026-01-01,5,0,0
CUST-008547,,25.5,50,9,22.73,5.6,25.0,0.0,0,9,0.411,8,free,DE,social,tablet,2026-01-01,8,0,0
CUST-009903,51.0,10.9,11,4,53.42,16.94,16.0,1.0,0,0,0.25,0,basic,Netherlands,paid_search,mobile,2026-01-01,6,0,0
CUST-007966,,21.3,8,0,69.02,22.56,581.0,1.0,0,0,0.298,2,premium,Poland,organic,mobile,2026-01-01,0,1,1
CUST-007924,51.0,5.5,17,15,60.77,9.81,6.0,2.0,2,0,0.392,1,premium,Poland,organic,mobile,2026-01-01,8,0,0
CUST-009381,49.0,1.1,0,0,,,-1.0,0.0,0,0,,3,free,United Kingdom,social,mobile,2026-01-01,6,0,0
CUST-001189,50.0,20.8,4,0,90.37,27.8,130.0,1.0,1,1,0.133,1,basic,uk,social,mobile,2026-01-01,2,0,0
CUST-001924,25.0,16.2,23,1,37.1,8.6,2.0,3.0,1,1,0.469,7,basic,France,paid_search,mobile,2026-01-01,4,0,0
CUST-004845,40.0,27.2,16,2,53.65,18.9,0.0,0.0,0,0,0.293,1,basic,uk,social,mobile,2026-01-01,4,0,0
CUST-002271,18.0,12.2,19,2,50.41,10.8,141.0,0.0,0,1,0.155,3,basic,Germany,referral,mobile,2026-01-01,1,0,0
CUST-000048,46.0,32.2,26,4,28.83,9.82,87.0,9.0,1,2,0.103,5,free,UK,referral,mobile,2026-01-01,2,0,0
CUST-009751,55.0,11.2,33,12,52.75,20.74,5.0,0.0,0,1,0.201,3,basic,United Kingdom,referral,mobile,2026-01-01,10,0,0
CUST-011603,27.0,28.9,34,0,43.54,7.7,97.0,8.0,2,3,0.374,1,free,uk,paid_search,mobile,2026-01-01,0,1,1
CUST-006974,48.0,24.6,11,2,37.09,9.32,40.0,5.0,1,2,0.341,3,free,Netherlands,affiliate,mobile,2026-01-01,1,0,0
CUST-001471,42.0,32.4,26,1,42.5,8.19,145.0,0.0,0,1,0.416,5,free,United Kingdom,organic,desktop,2026-01-01,5,0,0
CUST-000222,26.0,16.9,7,1,66.78,26.43,140.0,3.0,0,3,0.227,6,basic,United Kingdom,affiliate,mobile,2026-01-01,0,1,1
CUST-008065,59.0,28.0,16,1,78.41,28.89,26.0,2.0,0,1,0.248,0,FREE,Germany,social,mobile,2026-01-01,3,0,0
CUST-007873,40.0,16.7,6,0,49.65,13.48,52.0,6.0,4,1,0.537,4,free,Ireland,social,tablet,2026-01-01,1,0,0
CUST-005157,30.0,33.5,87,7,75.82,26.31,3.0,1.0,0,5,0.195,4,free,Ireland,paid_search,desktop,2026-01-01,12,0,0
CUST-001359,33.0,4.6,6,5,30.96,12.51,31.0,0.0,0,1,0.118,4,basic,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-001086,49.0,30.3,7,0,32.09,4.77,833.0,1.0,0,2,0.534,0,FREE,Spain,paid_search,mobile,2026-01-01,0,1,1
CUST-003012,37.0,18.7,30,7,90.38,28.94,20.0,0.0,0,7,0.214,6,premium,Spain,paid_search,tablet,2026-01-01,2,0,0
CUST-005336,39.0,3.4,3,2,65.26,17.47,35.0,2.0,2,0,0.323,1,free,uk,referral,desktop,2026-01-01,3,0,0
CUST-000102,30.0,8.0,2,0,71.58,28.89,168.0,3.0,1,0,0.162,4,basic,United Kingdom,social,tablet,2026-01-01,0,1,1
CUST-011778,39.0,30.5,10,1,58.74,6.43,29.0,0.0,0,4,0.124,1,free,uk,social,mobile,2026-01-01,2,0,0
CUST-001251,43.0,9.4,13,3,39.75,11.45,112.0,1.0,0,1,0.44,2,free,France,organic,mobile,2026-01-01,0,1,0
CUST-011545,47.0,30.4,71,4,113.95,41.92,20.0,0.0,0,5,0.0,1,premium,France,organic,mobile,2026-01-01,6,0,0
CUST-008751,35.0,8.3,13,6,54.56,17.56,25.0,3.0,1,3,0.474,4,basic,United Kingdom,organic,desktop,2026-01-01,7,0,0
CUST-006022,47.0,11.2,4,0,18.97,5.56,177.0,1.0,0,0,0.212,9,FREE,germany,social,mobile,2026-01-01,0,1,1
CUST-001352,,14.7,5,0,35.54,11.69,67.0,1.0,1,0,0.212,7,free,GB,social,tablet,2026-01-01,1,0,0
CUST-005923,46.0,23.9,8,0,37.3,12.17,171.0,8.0,3,5,0.273,3,free,Spain,social,mobile,2026-01-01,0,1,1
CUST-004336,48.0,15.9,5,5,32.76,10.98,209.0,3.0,1,0,0.345,1,free,Poland,affiliate,mobile,2026-01-01,1,0,0
CUST-001122,21.0,3.9,2,1,47.45,21.31,102.0,0.0,0,2,0.195,8,free,GB,referral,desktop,2026-01-01,2,0,0
CUST-000725,61.0,28.5,11,0,32.99,16.09,287.0,8.0,1,0,0.565,2,free,DE,social,mobile,2026-01-01,0,1,1
CUST-004861,27.0,3.0,19,15,52.9,20.32,1.0,2.0,2,3,0.64,4,premium,germany,organic,mobile,2026-01-01,17,0,0
CUST-002612,43.0,33.4,108,8,134.64,40.29,8.0,5.0,1,22,0.285,3,premium,Spain,social,tablet,2026-01-01,8,0,0
CUST-003404,37.0,35.4,4,0,117.71,13.26,987.0,4.0,0,0,0.113,1,free,DE,social,desktop,2026-01-01,0,1,1
CUST-008935,31.0,13.6,11,3,64.08,9.25,37.0,1.0,0,0,0.741,2,free,Ireland,organic,desktop,2026-01-01,1,0,0
CUST-003743,27.0,33.8,9,0,37.65,15.18,374.0,1.0,0,1,0.344,3,free,France,organic,mobile,2026-01-01,0,1,1
CUST-004924,54.0,24.7,17,5,45.74,12.75,69.0,0.0,0,1,0.296,6,basic,Germany,paid_search,mobile,2026-01-01,2,0,0
CUST-002860,30.0,16.6,29,2,54.32,16.66,22.0,0.0,0,1,0.027,2,free,United Kingdom,affiliate,mobile,2026-01-01,9,0,0
CUST-011488,27.0,32.4,70,4,65.74,25.44,52.0,3.0,1,6,0.275,7,premium,United Kingdom,organic,tablet,2026-01-01,1,0,0
CUST-002902,55.0,29.0,9,0,43.27,9.07,580.0,4.0,0,2,0.325,1,free,Ireland,social,mobile,2026-01-01,0,1,0
CUST-003182,31.0,7.8,9,3,48.82,22.34,66.0,0.0,0,1,0.281,10,free,United Kingdom,organic,desktop,2026-01-01,2,0,0
CUST-001531,18.0,4.1,1,1,23.02,0.0,75.0,0.0,0,0,0.174,6,free,UK,social,mobile,2026-01-01,0,1,1
CUST-009496,18.0,22.6,35,9,42.72,11.54,22.0,2.0,0,3,0.429,1,free,Spain,organic,desktop,2026-01-01,6,0,0
CUST-011628,43.0,26.1,1,0,32.5,0.0,755.0,2.0,0,1,0.235,1,FREE,Ireland,social,desktop,2026-01-01,0,1,1
CUST-002169,44.0,33.7,5,0,51.04,25.16,885.0,5.0,1,0,0.496,4,basic,GB,social,mobile,2026-01-01,0,1,1
CUST-002184,45.0,23.5,45,5,43.93,14.42,5.0,3.0,1,3,0.164,1,premium,United Kingdom,paid_search,mobile,2026-01-01,10,0,0
CUST-006281,61.0,1.5,4,4,69.26,22.77,3.0,0.0,0,1,0.426,10,free,United Kingdom,organic,mobile,2026-01-01,4,0,0
CUST-008876,23.0,9.2,20,7,52.49,25.68,7.0,3.0,2,0,0.238,5,basic,Spain,organic,desktop,2026-01-01,11,0,0
CUST-003644,64.0,18.2,23,3,51.97,27.51,27.0,3.0,1,0,0.177,6,free,United Kingdom,organic,mobile,2026-01-01,3,0,0
CUST-002413,43.0,33.5,24,6,29.2,9.39,98.0,2.0,0,2,0.059,2,free,France,social,desktop,2026-01-01,3,0,0
CUST-000020,35.0,16.7,29,6,73.56,22.56,1.0,0.0,0,1,0.16,3,free,Poland,paid_search,mobile,2026-01-01,4,0,0
CUST-002667,51.0,9.4,13,6,62.57,17.65,50.0,1.0,0,5,0.197,1,premium,Germany,social,desktop,2026-01-01,5,0,0
